ID,Kael,angularity,surface_roughness,asymmetricity1,asymmetricity2,polygonality,area,perimeter,elongation,bulkiness,surface,circularity,sphericity
6_Drawing of 7_particle_5,0.856641362,1.160781965,0.08181794,1.702326691,71.66289627,3.872983346,9993,460,1.217047199,1.289843103,1.685038825,0.770362341,0.848963709
6_Drawing of 8_particle_1,0.764476469,2.346398372,0.095243158,0.942140582,46.03477618,3.0,10434,522,1.30277859,1.285464558,2.078166356,0.693681073,0.742783888
6_Drawing of 8_particle_2,0.48281469,1.75867509,0.111881439,0.546166385,24.26022962,3.464101615,10463,550,2.283103987,1.410292386,2.300696277,0.659280689,0.604315862
6_Drawing of 8_particle_3,0.719179325,2.209385659,0.083749787,1.073636548,41.73134288,3.464101615,10466,494,1.493396133,1.279333869,1.855510018,0.734122185,0.762957035
6_Drawing of 8_particle_4,0.697759784,1.792711748,0.103971551,1.386573553,105.1209056,3.464101615,10547,498,1.540553784,1.478727091,1.871198564,0.731038185,0.704945171
6_Drawing of 9_particle_1,0.505389829,2.020506257,0.148091989,1.59805939,108.6750369,3.0,10513,560,2.190240758,1.37538394,2.373774857,0.649053113,0.633096142
6_Drawing of 9_particle_2,0.760932719,1.894046851,0.104211998,0.826513444,26.12474753,3.0,10592,500,1.376633037,1.456931282,1.878244702,0.72966567,0.7152691
6_Drawing of 9_particle_3,0.706104392,1.844905574,0.121441749,1.142863127,198.5132694,3.464101615,10681,512,1.549056573,1.50271346,1.953071501,0.715551553,0.694041714
6_Drawing of 9_particle_4,0.989405298,1.966376676,0.097144756,1.05347858,57.84343453,3.0,10621,528,1.089347462,1.423330622,2.088779383,0.691916542,0.832913378
6_Drawing of 9_particle_5,0.772478319,1.791066321,0.162846834,0.965937309,35.41079696,3.0,10678,530,1.347958283,1.420413797,2.093398741,0.691152719,0.64549423
6_Drawing of 9_particle_6,0.762885737,2.292128477,0.090368481,0.705318008,88.82389224,4.472135955,10763,550,1.359786271,1.349733992,2.236568349,0.668665495,0.770881857
7_Drawing of 1_particle_1,0.485651004,1.791528406,0.101195861,1.290762362,27.55045581,4.898979486,6790,466,2.477436272,1.455313338,2.545025834,0.626835959,0.551505901
7_Drawing of 1_particle_2,0.875336788,2.030652721,0.115793343,0.540327693,33.54137368,3.0,6657,386,1.149438766,1.375924107,1.781091325,0.749302024,0.821846526
7_Drawing of 1_particle_4,0.387156753,1.68910539,0.123185777,2.380416357,76.57955933,3.464101615,8081,560,3.19891573,1.258946899,3.088169172,0.56904873,0.544500832
7_Drawing of 1_particle_5,0.737896446,2.737473867,0.152086409,1.116725314,32.90417944,3.872983346,7545,454,1.423666084,1.488583154,2.173915192,0.678232663,0.721036365
7_Drawing of 1_particle_6,0.594697189,1.892051344,0.113430526,1.692112391,232.923455,4.242640687,7623,448,1.847386281,1.359911114,2.095174715,0.690859729,0.680356362
7_Drawing of 10_particle_1,0.876344675,1.595474416,0.136019006,1.019967153,31.76518299,3.464101615,10807,488,1.233886145,1.37518034,1.753576144,0.755157753,0.788194871
7_Drawing of 10_particle_2,0.621427279,1.851538969,0.085931119,1.411348839,123.8755826,4.0,11017,516,1.794786616,1.346207581,1.923207703,0.721085737,0.683831939
7_Drawing of 11_particle_1,0.872087062,2.223307184,0.17574309,1.164603053,65.74761878,3.464101615,11008,530,1.168130729,1.48602429,2.03064242,0.701751376,0.78008482
7_Drawing of 11_particle_2,0.769841651,1.27451442,0.132568422,1.257518008,210.6404796,3.0,11050,502,1.388732056,1.452464627,1.814827252,0.742304945,0.774951894
7_Drawing of 11_particle_3,0.936564645,1.561233193,0.102329563,1.030511588,91.36196192,3.872983346,11449,494,1.033207738,1.278316864,1.696197733,0.767824138,0.842127641
7_Drawing of 11_particle_4,0.759160311,1.81938785,0.117197267,0.853516422,30.10061199,3.872983346,11207,504,1.378061028,1.337276452,1.803689749,0.744593227,0.730758681
7_Drawing of 11_particle_5,0.850820496,2.713344557,0.091100837,0.922603731,84.27498497,3.872983346,11167,538,1.227149277,1.345231107,2.062614997,0.696291213,0.83698442
7_Drawing of 11_particle_6,0.683013525,1.918848049,0.126249075,0.505144775,28.85563898,3.0,11240,538,1.570499182,1.539033682,2.04921901,0.698563375,0.681673404
7_Drawing of 12_particle_1,0.488151211,1.772792541,0.149121545,0.878689727,21.45734961,4.0,11241,574,2.130428451,1.489393129,2.332431902,0.654780163,0.545687919
7_Drawing of 12_particle_2,0.769479072,1.358557376,0.073852548,1.027642844,128.0254899,3.464101615,11259,490,1.36624021,1.269831421,1.69700248,0.767642059,0.823707668
7_Drawing of 12_particle_3,0.666337462,2.177328851,0.128395342,1.775746359,64.05866916,3.872983346,11437,536,1.593183861,1.4334168,1.998976066,0.707287858,0.714316461
7_Drawing of 13_particle_1,0.880518331,1.662317689,0.160137434,1.369481503,54.33078316,4.242640687,12068,534,1.192416611,1.350263469,1.880344173,0.729258208,0.719568243
7_Drawing of 13_particle_2,0.840955963,1.879979237,0.204813895,1.614731825,104.5063589,3.464101615,12025,522,1.137223811,1.334227629,1.803208961,0.744692486,0.707047115
7_Drawing of 13_particle_3,0.70795619,2.12343973,0.174766447,1.456204912,68.6348795,4.472135955,11648,558,1.431946298,1.465429972,2.127194355,0.685640423,0.695711086
7_Drawing of 13_particle_5,0.756134071,1.729713136,0.158953498,2.004038701,64.86730148,3.464101615,11631,526,1.339341262,1.398459945,1.89297365,0.726821416,0.74968324
7_Drawing of 13_particle_6,0.691859611,1.56264032,0.108248394,1.007638088,93.41414779,3.872983346,11978,544,1.656531598,1.349644975,1.966091052,0.713178409,0.657309516
7_Drawing of 13_particle_7,0.876702522,1.475767359,0.065098022,0.988897999,273.5355394,3.0,12119,522,1.174542948,1.283591753,1.789222523,0.747597468,0.845383977
7_Drawing of 14_particle_1,0.387221597,1.461857729,0.122491459,0.988053853,33.58743573,3.464101615,12012,640,2.815898681,1.533581011,2.713530831,0.607061401,0.525224753
7_Drawing of 14_particle_2,0.711409389,1.478470086,0.1012558,1.362628011,94.22459291,3.464101615,12037,524,1.486585955,1.207431183,1.815241657,0.742220209,0.760766782
7_Drawing of 14_particle_3,0.743030523,1.96771734,0.121854384,1.685001453,90.62124708,6.92820323,12008,546,1.438513899,1.405103128,1.975626042,0.711455316,0.738766201
7_Drawing of 14_particle_4,0.864218628,1.465470305,0.082920768,1.445875785,62.38030548,5.291502622,12443,530,1.235223003,1.299885503,1.796456784,0.746090677,0.792407775
7_Drawing of 14_particle_5,0.984795653,2.070654116,0.09834454,0.875731851,58.99700585,3.0,12048,538,1.032320403,1.324715191,1.911787988,0.723236167,0.814945023
7_Drawing of 15_particle_1,0.336994508,2.062107797,0.15553111,2.258678309,74.11017441,5.477225575,12047,716,3.478789252,1.246648462,3.386392318,0.543414678,0.490662358
7_Drawing of 15_particle_2,0.818211862,1.873099796,0.086937293,0.938400765,31.13992154,3.0,11918,520,1.252786312,1.280102783,1.80548316,0.744223328,0.821165029
7_Drawing of 15_particle_3,0.835351026,1.636816748,0.228991295,1.338483147,84.34890874,3.872983346,12190,536,1.188703264,1.401797245,1.875495428,0.73020028,0.739216274
7_Drawing of 15_particle_4,0.63970852,1.39896375,0.069672051,0.88207589,25.81053339,2.828427125,12042,548,1.88358152,1.27307793,1.984506977,0.709861602,0.72600574
7_Drawing of 15_particle_5,0.798931753,2.034668892,0.105241529,1.399413146,53.42263077,4.0,12053,538,1.324245432,1.264888793,1.910994912,0.723386225,0.784016412
7_Drawing of 15_particle_6,0.659852491,1.893028457,0.192861661,1.265387854,78.04500928,3.0,12118,548,1.542857143,1.40369698,1.97206082,0.712098134,0.641696988
7_Drawing of 16_particle_1,0.596529963,1.78717242,0.157114635,0.919231972,39.73065164,3.464101615,12296,626,1.791490044,1.599168443,2.536150068,0.62793187,0.634626462
7_Drawing of 16_particle_2,0.923677473,1.806821366,0.090469872,1.278616148,52.92346093,3.464101615,12645,548,1.125862379,1.260527843,1.889872125,0.727417576,0.830341319
7_Drawing of 16_particle_3,0.902265974,2.250724682,0.177601211,0.58247217,24.75764214,3.464101615,12573,546,1.093635689,1.280394334,1.886846219,0.728000616,0.708203785
7_Drawing of 16_particle_4,0.603678427,1.962831642,0.064683153,0.926194358,50.44991023,3.464101615,12264,558,1.762563132,1.353611157,2.020348977,0.703536776,0.702243851
7_Drawing of 16_particle_5,0.661520489,1.54510707,0.115024562,1.133218737,45.42619968,3.0,12223,578,1.67392215,1.251735158,2.17504377,0.678056681,0.646880896
7_Drawing of 17_particle_1,0.704987487,2.119528119,0.094065143,1.25058657,477.7804191,4.472135955,12220,556,1.522600128,1.399578456,2.013114668,0.704799753,0.763341068
7_Drawing of 17_particle_2,0.75033756,2.016214144,0.116704072,1.050853231,259.7398589,3.0,12245,558,1.423860459,1.483142309,2.023483859,0.702991587,0.71156117
7_Drawing of 17_particle_3,0.800473497,1.665131501,0.09106129,0.879149329,27.66805367,3.0,12496,532,1.25862069,1.3553137,1.802363501,0.744867127,0.795432205
7_Drawing of 17_particle_4,0.863927332,2.319386317,0.128014112,0.6178797,22.90870743,4.582575695,12441,550,1.262730851,1.412934927,1.934907575,0.718902324,0.811881898
7_Drawing of 17_particle_5,0.921922235,2.145419796,0.090357658,0.953234822,28.10881647,4.898979486,12881,568,1.124531283,1.369522871,1.993137348,0.708323069,0.858883283
7_Drawing of 17_particle_6,0.841163155,2.39087122,0.10318928,1.222937758,29.33250853,4.0,12451,564,1.217155237,1.239832763,2.033031515,0.701338927,0.808415288
7_Drawing of 18_particle_1,0.875927464,2.674717287,0.092559092,0.887016015,60.37641524,4.242640687,12707,568,1.225630712,1.426051759,2.020429856,0.703522694,0.80615457
7_Drawing of 18_particle_2,0.837072203,2.161401506,0.147124793,1.400548068,51.88854642,3.464101615,12763,574,1.255388786,1.575548276,2.054287159,0.697701127,0.733601026
7_Drawing of 18_particle_3,0.744037868,2.07805291,0.106009095,0.595865146,33.11668991,3.464101615,12797,584,1.406294315,1.286728452,2.120838801,0.68666699,0.774085668
7_Drawing of 18_particle_4,0.933371212,1.095941748,0.060705272,0.610791572,20.98277286,4.898979486,12774,526,1.133325472,1.321403185,1.723592964,0.761697699,0.893868275
7_Drawing of 18_particle_5,0.869900731,1.150194912,0.069109274,1.659099562,100.232689,2.449489743,12990,526,1.184671993,1.312508027,1.694932757,0.768110609,0.849720635
7_Drawing of 19_particle_1,0.83234792,1.736802301,0.135291819,1.057705292,42.10934637,3.464101615,13162,548,1.25056427,1.368421671,1.81563843,0.742139106,0.781169494
7_Drawing of 19_particle_2,0.303930291,2.232415368,0.186153231,1.030795306,26.19683272,3.464101615,13488,758,3.792784865,1.306198839,3.389853971,0.543137145,0.477658335
7_Drawing of 19_particle_3,0.604461497,1.635298587,0.17802181,1.101750744,20.8712851,3.464101615,13714,608,1.635910432,1.543665151,2.145028908,0.682784141,0.651927639
7_Drawing of 19_particle_4,0.918046093,1.915412006,0.160518385,0.701157557,21.24658842,3.0,13212,546,1.108962828,1.346161535,1.79558867,0.746271011,0.764366759
7_Drawing of 19_particle_5,0.864392334,2.357256538,0.129159886,1.380299231,45.91399685,4.0,13182,550,1.201827423,1.234760136,1.826140581,0.740002005,0.743561863
7_Drawing of 19_particle_6,0.744219801,1.694724518,0.142434194,0.892095993,31.11492372,3.0,13204,540,1.465879388,1.309436886,1.757406142,0.754334429,0.72594011
7_Drawing of 2_particle_1,0.64448276,1.945222182,0.154178272,0.72230484,32.05842261,3.0,7594,464,1.452622453,1.544775829,2.25608524,0.665766974,0.670650654
7_Drawing of 2_particle_2,0.813812438,2.639951206,0.105523126,1.662686655,52.75149134,3.872983346,8459,484,1.099068441,1.334088467,2.203747509,0.673626375,0.748773007
7_Drawing of 2_particle_3,0.69577749,2.036574991,0.118947466,0.631906508,24.51147736,3.464101615,8346,446,1.533524054,1.352280978,1.89662501,0.726121445,0.688283779
7_Drawing of 20_particle_1,0.780425329,1.63786187,0.15046899,0.460133098,35.82035336,3.0,13554,614,1.259332014,1.400519154,2.213397408,0.672156343,0.728509732
7_Drawing of 20_particle_2,0.687777734,1.617030392,0.147439539,1.26081722,43.86287401,3.0,13165,596,1.47203312,1.512198451,2.147147067,0.682447275,0.668967618
7_Drawing of 20_particle_3,0.462968906,2.003317965,0.144023366,1.49222424,44.40721794,3.464101615,13188,674,2.271827536,1.474446719,2.74113857,0.603996615,0.581611534
7_Drawing of 20_particle_4,0.612375208,2.371841821,0.092117132,1.751496345,77.37561628,3.0,13214,610,1.711756388,1.371625322,2.24086402,0.668024281,0.714148558
7_Drawing of 20_particle_5,0.583122558,1.493706792,0.097313601,1.06057889,53.47185938,4.0,13195,624,1.883434953,1.283775181,2.348280224,0.652566897,0.698479091
7_Drawing of 21_particle_1,0.506048429,2.129566884,0.126829763,0.979100646,107.7617015,4.0,13593,674,2.163954154,1.647792579,2.659467039,0.613200773,0.582338675
7_Drawing of 21_particle_2,0.840143173,1.990025494,0.154914479,0.547057101,31.44042407,3.0,13386,570,1.223016882,1.44308537,1.931474713,0.719540903,0.73316749
7_Drawing of 21_particle_3,0.645835649,1.765348814,0.1867181,1.676945842,41.80302287,3.464101615,13408,602,1.676354339,1.524905355,2.15089454,0.681852507,0.661650134
7_Drawing of 21_particle_4,0.898627442,2.01035867,0.08217825,1.120414435,43.16231506,3.0,13448,570,1.151264464,1.324632169,1.922569936,0.721205328,0.883904341
7_Drawing of 21_particle_5,0.551126514,2.234269239,0.150772428,0.556208622,52.84591237,3.0,13431,660,1.942905983,1.42948473,2.580890969,0.622465336,0.652003833
7_Drawing of 21_particle_6,0.843474843,2.057557618,0.144789055,1.560807586,40.4684964,3.872983346,13790,594,1.175440045,1.425962234,2.036098387,0.700810532,0.687495802
7_Drawing of 21_particle_7,0.840835615,2.080306672,0.079050656,1.538159346,158.6458754,4.242640687,13631,576,1.244982027,1.359349739,1.936900829,0.71853232,0.818725317
7_Drawing of 21_particle_8,0.695046694,1.587226703,0.095445812,0.435035448,55.46651332,3.0,13505,578,1.594173762,1.295318025,1.96857164,0.712728931,0.748071116
7_Drawing of 22_particle_1,0.742470407,2.416751204,0.126156916,0.856678818,118.542366,3.464101615,14022,648,1.44806484,1.392398105,2.383033705,0.647790996,0.724059225
7_Drawing of 22_particle_2,0.590786537,1.876315749,0.123165782,1.563391716,66.40515651,4.472135955,13641,624,1.94314751,1.505756466,2.27150191,0.663503849,0.586195753
7_Drawing of 22_particle_3,0.744320267,1.830133938,0.15257266,2.226512926,122.0128153,4.898979486,13624,602,1.43626418,1.421467694,2.116793453,0.687322812,0.753743678
7_Drawing of 22_particle_4,0.586497875,2.296275054,0.086207319,0.743538065,27.36162798,3.464101615,14170,622,1.820574608,1.366277542,2.172706457,0.678421296,0.6844869
7_Drawing of 23_particle_1,0.812632481,1.171666114,0.073020407,1.429930548,158.8606988,3.464101615,14129,550,1.277683031,1.295329112,1.703743021,0.766122038,0.825797245
7_Drawing of 23_particle_2,0.857148921,2.117692579,0.089765359,0.421220552,32.95104054,3.872983346,14074,574,1.200099637,1.359863939,1.862929303,0.732658872,0.769054679
7_Drawing of 23_particle_3,0.438251515,1.775582567,0.167160344,1.451535499,43.84957123,3.0,14317,686,2.548810548,1.400650183,2.615690424,0.618310795,0.572449875
7_Drawing of 23_particle_4,0.600775612,1.82049498,0.121344345,1.304113585,57.78387865,3.464101615,14382,626,1.812539489,1.481608939,2.16830074,0.679110181,0.63054539
7_Drawing of 23_particle_5,0.788952067,2.334681544,0.103577414,0.778849842,32.43134438,4.0,14415,590,1.241666667,1.24037461,1.921673108,0.721373599,0.748014787
7_Drawing of 23_particle_6,0.5889043,2.233601629,0.118304102,1.133713989,56.40170954,5.196152423,14398,642,1.730681381,1.484684563,2.278022571,0.662553555,0.663837731
7_Drawing of 24_particle_1,0.406839507,2.312939907,0.11712496,1.495915937,156.5856077,4.898979486,14555,744,2.909392317,1.279255159,3.026382363,0.574828247,0.576962136
7_Drawing of 24_particle_2,0.607347979,1.62269873,0.25090865,0.506145768,52.90662806,3.0,14812,616,1.641362345,1.394672589,2.0386274,0.700375703,0.630087272
7_Drawing of 24_particle_3,0.630802732,1.66337213,0.139651209,0.753264484,20.67768691,4.0,14833,602,1.726344238,1.324902228,1.944259017,0.717171362,0.699933047
7_Drawing of 24_particle_4,0.717782346,2.051154886,0.130737394,1.08470807,64.66176704,3.0,14541,628,1.488878644,1.534617058,2.15831659,0.680679115,0.682567889
7_Drawing of 25_particle_1,0.875115533,1.471741022,0.088059045,0.653310798,42.24330798,2.449489743,14492,566,1.09967778,1.284148168,1.759116787,0.753967565,0.843872902
7_Drawing of 25_particle_2,0.544618249,2.038500957,0.175103174,1.120462827,39.85305117,4.0,14632,650,1.92391143,1.515753323,2.297804929,0.659695348,0.636226352
7_Drawing of 25_particle_3,0.597563705,1.646085278,0.180488967,1.202366382,43.38170721,3.0,14423,622,1.812777462,1.442404057,2.134594086,0.684450979,0.642068061
7_Drawing of 25_particle_4,0.705814194,2.102022583,0.146917032,1.603099814,40.40606443,4.582575695,14609,620,1.543361251,1.407942984,2.093885965,0.691072302,0.664165408
7_Drawing of 25_particle_7,0.819071273,1.744373528,0.116388278,1.62438559,90.4296911,3.464101615,14825,642,1.129090455,1.240779279,2.212409375,0.672306415,0.72821713
7_Drawing of 26_particle_1,0.621734961,1.779204513,0.10252213,1.20559562,88.22198422,4.0,15468,640,1.834347682,1.388145425,2.107249311,0.688877563,0.678833241
7_Drawing of 26_particle_2,0.847253958,2.161647763,0.138791253,0.864403407,25.6023754,3.0,15459,640,1.230828021,1.326131945,2.10847612,0.688677123,0.752504468
7_Drawing of 26_particle_3,0.799283434,2.042192262,0.142409109,0.56739488,33.70447508,3.0,15409,626,1.348245107,1.522706448,2.023784882,0.702939303,0.731412776
7_Drawing of 26_particle_4,0.732897017,1.906951077,0.107665945,1.18136832,31.82826865,3.464101615,15777,642,1.378700853,1.433703891,2.078910375,0.693556932,0.734948438
7_Drawing of 26_particle_5,0.667974447,2.258630405,0.17447287,1.12068576,63.49846297,3.464101615,16121,658,1.556989192,1.453389796,2.137223522,0.684029808,0.722856906
7_Drawing of 27_particle_1,0.690454459,2.3564857,0.074678535,1.029507876,45.84818324,3.464101615,15896,640,1.56943968,1.332365051,2.050511597,0.698343162,0.758721521
7_Drawing of 27_particle_2,0.849810931,1.960308947,0.110006277,0.829483973,118.9722866,3.464101615,16071,622,1.305846262,1.389447787,1.915702228,0.722496916,0.803754622
7_Drawing of 27_particle_3,0.796945813,2.204157695,0.154640843,1.077494783,65.65874765,3.464101615,16139,622,1.316571592,1.319006124,1.907630615,0.724023826,0.758173001
7_Drawing of 27_particle_4,0.682958013,2.15300222,0.107245515,0.937297765,47.59609881,2.449489743,16496,658,1.587546642,1.369142512,2.088638481,0.691939881,0.746119678
7_Drawing of 3_particle_1,0.656947261,2.018015455,0.15188514,1.152683988,271.3455578,4.242640687,8557,456,1.600988718,1.370137436,1.933740928,0.719119152,0.668383253
